100000
Seed,Random Number
1702573753561150000,28392
1702573753561150000,31664
1702573753561150000,24578
1702573753561150000,18491
1702573753561150000,28791
1702573753561150000,13244
1702573753561150000,23028
1702573753561150000,27492
1702573753561150000,28214
1702573753561150000,13837
1702573753561150000,19606
1702573753561150000,25085
1702573753561150000,27952
1702573753561150000,9746
1702573753561150000,30190
1702573753561150000,14594
1702573753561150000,12607
1702573753561150000,14283
1702573753561150000,31563
1702573753561150000,31891
1702573753561150000,25043
1702573753561150000,20862
1702573753561150000,21547
1702573753561150000,1865
1702573753561150000,27631
1702573753561150000,30124
1702573753561150000,23643
1702573753561150000,23498
1702573753561150000,17780
1702573753561150000,2371
1702573753561150000,20832
1702573753561150000,15515
1702573753561150000,30114
1702573753561150000,18965
1702573753561150000,16150
1702573753561150000,30262
1702573753561150000,1756
1702573753561150000,2441
1702573753561150000,8087
1702573753561150000,3933
1702573753561150000,17835
1702573753561150000,32656
1702573753561150000,12894
1702573753561150000,21421
1702573753561150000,28934
1702573753561150000,18907
1702573753561150000,20141
1702573753561150000,27766
1702573753561150000,16337
1702573753561150000,27468
1702573753561150000,13611
1702573753561150000,31690
1702573753561150000,24483
1702573753561150000,24490
1702573753561150000,9426
1702573753561150000,28116
1702573753561150000,20684
1702573753561150000,6040
1702573753561150000,14088
1702573753561150000,29803
1702573753561150000,17303
1702573753561150000,28872
1702573753561150000,18188
1702573753561150000,24807
1702573753561150000,23244
1702573753561150000,32364
1702573753561150000,26772
1702573753561150000,20532
1702573753561150000,30585
1702573753561150000,13805
1702573753561150000,12725
1702573753561150000,23845
1702573753561150000,29170
1702573753561150000,21472
1702573753561150000,23554
1702573753561150000,19722
1702573753561150000,25623
1702573753561150000,3382
1702573753561150000,248
1702573753561150000,27268
1702573753561150000,26837
1702573753561150000,24754
1702573753561150000,30106
1702573753561150000,664
1702573753561150000,29936
1702573753561150000,7329
1702573753561150000,2392
1702573753561150000,14339
1702573753561150000,11519
1702573753561150000,27845
1702573753561150000,11317
1702573753561150000,8397
1702573753561150000,23736
1702573753561150000,1170
1702573753561150000,16425
1702573753561150000,25121
1702573753561150000,29549
1702573753561150000,14749
1702573753561150000,6596
1702573753561150000,15964
1702573753561150000,10711
1702573753561150000,8785
1702573753561150000,29717
1702573753561150000,18788
1702573753561150000,13587
1702573753561150000,3299
1702573753561150000,23498
1702573753561150000,14139
1702573753561150000,10986
1702573753561150000,25225
1702573753561150000,21912
1702573753561150000,30932
1702573753561150000,31573
1702573753561150000,19175
1702573753561150000,17374
1702573753561150000,6949
1702573753561150000,9024
1702573753561150000,9162
1702573753561150000,20357
1702573753561150000,7293
1702573753561150000,31887
1702573753561150000,8473
1702573753561150000,22570
1702573753561150000,11288
1702573753561150000,20319
1702573753561150000,10505
1702573753561150000,12159
1702573753561150000,2033
1702573753561150000,2190
1702573753561150000,16527
1702573753561150000,9198
1702573753561150000,27863
1702573753561150000,14717
1702573753561150000,7195
1702573753561150000,7808
1702573753561150000,19651
1702573753561150000,17684
1702573753561150000,10371
1702573753561150000,22526
1702573753561150000,16233
1702573753561150000,24071
1702573753561150000,8253
1702573753561150000,26966
1702573753561150000,24845
1702573753561150000,14936
1702573753561150000,210
1702573753561150000,15167
1702573753561150000,5016
1702573753561150000,8222
1702573753561150000,29839
1702573753561150000,6432
1702573753561150000,21995
1702573753561150000,12164
1702573753561150000,1150
1702573753561150000,27438
1702573753561150000,9587
1702573753561150000,3604
1702573753561150000,9877
1702573753561150000,23509
1702573753561150000,7677
1702573753561150000,22326
1702573753561150000,31788
1702573753561150000,27738
1702573753561150000,19404
1702573753561150000,30195
1702573753561150000,21685
1702573753561150000,15550
1702573753561150000,25577
1702573753561150000,19455
1702573753561150000,18599
1702573753561150000,2789
1702573753561150000,22203
1702573753561150000,18935
1702573753561150000,187
1702573753561150000,11512
1702573753561150000,28887
1702573753561150000,23783
1702573753561150000,32091
1702573753561150000,2823
1702573753561150000,32281
1702573753561150000,21775
1702573753561150000,29271
1702573753561150000,23539
1702573753561150000,8948
1702573753561150000,10727
1702573753561150000,2779
1702573753561150000,10635
1702573753561150000,24582
1702573753561150000,16224
1702573753561150000,10654
1702573753561150000,24565
1702573753561150000,29680
1702573753561150000,4205
1702573753561150000,31067
1702573753561150000,27728
1702573753561150000,3940
1702573753561150000,25282
1702573753562702000,24965
1702573753562702000,11927
1702573753562702000,3968
1702573753562702000,26587
1702573753562702000,13111
1702573753562702000,17096
1702573753562702000,12890
1702573753562702000,28481
1702573753562702000,8810
1702573753562702000,25926
1702573753562702000,31196
1702573753562702000,3593
1702573753562702000,24426
1702573753562702000,30332
1702573753562702000,12498
1702573753562702000,24477
1702573753562702000,25739
1702573753562702000,25028
1702573753562702000,17985
1702573753562702000,17343
1702573753562702000,19479
1702573753562702000,27527
1702573753562702000,29434
1702573753562702000,15818
1702573753562702000,17036
1702573753562702000,10917
1702573753562702000,23920
1702573753562702000,22843
1702573753562702000,26884
1702573753562702000,12567
1702573753562702000,12231
1702573753562702000,14193
1702573753562702000,15349
1702573753562702000,10195
1702573753562702000,21549
1702573753562702000,10929
1702573753562702000,21018
1702573753562702000,25071
1702573753562702000,19309
1702573753562702000,621
1702573753562702000,1969
1702573753562702000,11018
1702573753562702000,20929
1702573753562702000,27846
1702573753562702000,27111
1702573753562702000,21736
1702573753562702000,17896
1702573753562702000,4431
1702573753562702000,30353
1702573753562702000,18524
1702573753562702000,1657
1702573753562702000,18708
1702573753562702000,1052
1702573753562702000,7531
1702573753562702000,14711
1702573753562702000,6107
1702573753562702000,26055
1702573753562702000,32430
1702573753562702000,12837
1702573753562702000,19113
1702573753562702000,8207
1702573753562702000,23544
1702573753562702000,26908
1702573753562702000,24456
1702573753562702000,16747
1702573753562702000,12345
1702573753562702000,15002
1702573753562702000,6792
1702573753562702000,13114
1702573753562702000,24226
1702573753562702000,24349
1702573753562702000,27652
1702573753562702000,5882
1702573753562702000,27402
1702573753562702000,21041
1702573753562702000,3110
1702573753562702000,954
1702573753562702000,4497
1702573753562702000,7046
1702573753562702000,28589
1702573753562702000,14290
1702573753562702000,387
1702573753562702000,11845
1702573753562702000,31214
1702573753562702000,4817
1702573753562702000,16255
1702573753562702000,21156
1702573753562702000,4121
1702573753562702000,27575
1702573753562702000,29400
1702573753562702000,19897
1702573753562702000,29118
1702573753562702000,5989
1702573753562702000,8763
1702573753562702000,15243
1702573753562702000,31376
1702573753562702000,13137
1702573753562702000,9106
1702573753562702000,20335
1702573753562702000,12648
1702573753562702000,2174
1702573753562702000,17193
1702573753562702000,28306
1702573753562702000,18573
1702573753562702000,6828
1702573753562702000,26127
1702573753562702000,22738
1702573753562702000,29490
1702573753562702000,14284
1702573753562702000,11200
1702573753562702000,21458
1702573753562702000,13376
1702573753562702000,7094
1702573753562702000,21248
1702573753562702000,3149
1702573753562702000,2646
1702573753562702000,31774
1702573753562702000,26122
1702573753562702000,8618
1702573753562702000,7438
1702573753562702000,4292
1702573753562702000,29162
1702573753562702000,4049
1702573753562702000,20355
1702573753562702000,27628
1702573753562702000,19752
1702573753562702000,27454
1702573753562702000,23568
1702573753562702000,14094
1702573753562702000,12710
1702573753562702000,9043
1702573753562702000,23898
1702573753562702000,10190
1702573753562702000,11723
1702573753562702000,16115
1702573753562702000,26768
1702573753562702000,16686
1702573753562702000,12513
1702573753562702000,18252
1702573753562702000,7409
1702573753562702000,13571
1702573753562702000,14012
1702573753562702000,21748
1702573753562702000,19599
1702573753562702000,31142
1702573753562702000,22173
1702573753562702000,29496
1702573753562702000,8787
1702573753562702000,26603
1702573753562702000,14678
1702573753562702000,19889
1702573753562702000,26946
1702573753562702000,30039
1702573753562702000,15022
1702573753562702000,23576
1702573753562702000,22782
1702573753562702000,24205
1702573753562702000,14854
1702573753562702000,90
1702573753562702000,2960
1702573753562702000,22026
1702573753562702000,24125
1702573753562702000,19183
1702573753562702000,100
1702573753562702000,2834
1702573753562702000,20690
1702573753562702000,22888
1702573753562702000,20629
1702573753562702000,7402
1702573753562702000,13384
1702573753562702000,840
1702573753562702000,30828
1702573753562702000,20040
1702573753562702000,22991
1702573753562702000,18709
1702573753562702000,23075
1702573753562702000,3336
1702573753562702000,31264
1702573753562702000,14767
1702573753562702000,24046
1702573753562702000,8736
1702573753562702000,30121
1702573753562702000,16864
1702573753562702000,21308
1702573753562702000,7638
1702573753562702000,24554
1702573753562702000,6707
1702573753562702000,30521
1702573753562702000,21553
1702573753562702000,23071
1702573753562702000,18186
1702573753562702000,17560
1702573753562702000,32173
1702573753562702000,287
1702573753562702000,24299
1702573753562702000,28817
1702573753562702000,20530
1702573753562702000,29316
1702573753562702000,2843
1702573753562702000,14629
1702573753562702000,9287
1702573753562702000,11532
1702573753562702000,30318
1702573753562702000,26793
1702573753562702000,31364
1702573753562702000,20543
1702573753562702000,7773
1702573753562702000,12930
1702573753562702000,30021
1702573753562702000,32594
1702573753562702000,14937
1702573753562702000,19758
1702573753562702000,6822
1702573753562702000,27468
1702573753562702000,11615
1702573753562702000,28036
1702573753562702000,29355
1702573753562702000,18535
1702573753562702000,13773
1702573753562702000,1852
1702573753562702000,21950
1702573753562702000,12985
1702573753562702000,20340
1702573753562702000,30385
1702573753562702000,32607
1702573753562702000,17939
1702573753562702000,31726
1702573753562702000,30694
1702573753562702000,14615
1702573753562702000,27946
1702573753562702000,25905
1702573753562702000,3783
1702573753562702000,12717
1702573753562702000,11252
1702573753562702000,3685
1702573753562702000,17586
1702573753562702000,21661
1702573753562702000,26965
1702573753562702000,1779
1702573753562702000,24374
1702573753562702000,13766
1702573753562702000,31739
1702573753562702000,21471
1702573753562702000,29723
1702573753562702000,25955
1702573753562702000,32391
1702573753562702000,855
1702573753562702000,32418
1702573753562702000,16444
1702573753562702000,12013
1702573753562702000,7820
1702573753562702000,23053
1702573753562702000,4126
1702573753562702000,23837
1702573753562702000,28096
1702573753562702000,17762
1702573753562702000,4232
1702573753562702000,11491
1702573753562702000,17056
1702573753562702000,21613
1702573753562702000,11175
1702573753562702000,12043
1702573753562702000,15573
1702573753562702000,29188
1702573753562702000,900
1702573753562702000,5578
1702573753562702000,15574
1702573753562702000,22415
1702573753562702000,7037
1702573753562702000,2137
1702573753562702000,30976
1702573753562702000,7623
1702573753562702000,13810
1702573753562702000,23011
1702573753562702000,26856
1702573753562702000,19133
1702573753562702000,14912
1702573753562702000,10145
1702573753562702000,31472
1702573753562702000,286
1702573753562702000,14067
1702573753562702000,8772
1702573753562702000,18456
1702573753562702000,13494
1702573753562702000,21559
1702573753562702000,1683
1702573753562702000,14871
1702573753562702000,2100
1702573753562702000,19088
1702573753562702000,2389
1702573753562702000,22443
1702573753562702000,14381
1702573753562702000,12747
1702573753562702000,14961
1702573753562702000,11053
1702573753562702000,14179
1702573753562702000,15413
1702573753562702000,9044
1702573753562702000,30568
1702573753562702000,24646
1702573753562702000,12810
1702573753562702000,9363
1702573753562702000,11947
1702573753562702000,24507
1702573753562702000,16688
1702573753562702000,22225
1702573753562702000,24605
1702573753562702000,15645
1702573753562702000,29989
1702573753562702000,29412
1702573753562702000,3921
1702573753562702000,9089
1702573753562702000,27447
1702573753562702000,1331
1702573753562702000,10778
1702573753562702000,20543
1702573753562702000,5875
1702573753562702000,28770
1702573753562702000,4257
1702573753562702000,19118
1702573753562702000,10975
1702573753562702000,818
1702573753562702000,25524
1702573753562702000,18734
1702573753562702000,31084
1702573753562702000,9634
1702573753562702000,3425
1702573753562702000,26476
1702573753562702000,25126
1702573753562702000,24923
1702573753562702000,14276
1702573753562702000,4577
1702573753562702000,7982
1702573753562702000,18762
1702573753562702000,9757
1702573753562702000,19100
1702573753562702000,1770
1702573753562702000,1167
1702573753562702000,9253
1702573753562702000,11074
1702573753562702000,5627
1702573753562702000,150
1702573753562702000,32675
1702573753562702000,18515
1702573753562702000,21871
1702573753562702000,3715
1702573753562702000,16442
1702573753562702000,22958
1702573753562702000,28984
1702573753562702000,28628
1702573753562702000,4485
1702573753562702000,19544
1702573753562702000,4829
1702573753562702000,5697
1702573753562702000,4966
1702573753562702000,8569
1702573753562702000,21616
1702573753562702000,6887
1702573753562702000,1178
1702573753562702000,16039
1702573753562702000,24512
1702573753562702000,12454
1702573753562702000,31633
1702573753562702000,4967
1702573753562702000,3535
1702573753562702000,5576
1702573753562702000,8573
1702573753562702000,14321
1702573753562702000,6791
1702573753562702000,18659
1702573753562702000,9130
1702573753562702000,26932
1702573753562702000,16552
1702573753562702000,1280
1702573753562702000,20237
1702573753562702000,1562
1702573753562702000,20997
1702573753562702000,18684
1702573753562702000,2591
1702573753562702000,29197
1702573753562702000,8176
1702573753562702000,28207
1702573753562702000,8428
1702573753562702000,186
1702573753562702000,18419
1702573753562702000,4684
1702573753562702000,5990
1702573753562702000,20245
1702573753562702000,14529
1702573753562702000,22664
1702573753562702000,30208
1702573753562702000,11677
1702573753562702000,875
1702573753562702000,17919
1702573753562702000,17528
1702573753562702000,32737
1702573753562702000,19671
1702573753562702000,15699
1702573753562702000,9972
1702573753562702000,13635
1702573753562702000,29551
1702573753562702000,23958
1702573753562702000,20817
1702573753562702000,16124
1702573753562702000,15638
1702573753562702000,18538
1702573753562702000,17592
1702573753562702000,10080
1702573753562702000,8544
1702573753562702000,4966
1702573753562702000,2930
1702573753562702000,11875
1702573753562702000,1026
1702573753562702000,26812
1702573753562702000,26365
1702573753562702000,3933
1702573753562702000,29575
1702573753562702000,6937
1702573753562702000,9311
1702573753562702000,21514
1702573753562702000,16453
1702573753562702000,12493
1702573753562702000,2746
1702573753562702000,22741
1702573753562702000,32656
1702573753562702000,10796
1702573753562702000,6177
1702573753562702000,26198
1702573753562702000,20269
1702573753562702000,1844
1702573753562702000,170
1702573753562702000,1049
1702573753562702000,27913
1702573753562702000,20592
1702573753562702000,9156
1702573753562702000,26785
1702573753562702000,30507
1702573753562702000,10011
1702573753562702000,27595
1702573753562702000,10924
1702573753562702000,26600
1702573753562702000,8329
1702573753562702000,19418
1702573753562702000,6073
1702573753562702000,8790
1702573753562702000,28867
1702573753562702000,20449
1702573753562702000,21448
1702573753562702000,8963
1702573753562702000,10354
1702573753562702000,29431
1702573753562702000,9825
1702573753562702000,10470
1702573753562702000,2558
1702573753562702000,12273
1702573753562702000,6359
1702573753562702000,27285
1702573753562702000,14838
1702573753562702000,51
1702573753562702000,18894
1702573753562702000,11193
1702573753562702000,20147
1702573753562702000,15558
1702573753562702000,6651
1702573753562702000,18111
1702573753562702000,824
1702573753562702000,5547
1702573753562702000,5675
1702573753562702000,32465
1702573753562702000,4445
1702573753562702000,4975
1702573753562702000,17031
1702573753562702000,11781
1702573753562702000,30509
1702573753562702000,22272
1702573753562702000,11030
1702573753562702000,9172
1702573753562702000,11148
1702573753562702000,3007
1702573753562702000,23939
1702573753562702000,18381
1702573753562702000,1565
1702573753562702000,16342
1702573753562702000,12321
1702573753562702000,21642
1702573753562702000,24162
1702573753562702000,5836
1702573753562702000,31276
1702573753562702000,16100
1702573753562702000,9765
1702573753562702000,2647
1702573753562702000,8530
1702573753562702000,7523
1702573753562702000,791
1702573753562702000,11633
1702573753562702000,8305
1702573753562702000,9208
1702573753562702000,11192
1702573753562702000,9645
1702573753562702000,27555
1702573753562702000,2031
1702573753562702000,2934
1702573753562702000,20172
1702573753562702000,21880
1702573753562702000,24607
1702573753562702000,29209
1702573753562702000,15499
1702573753562702000,22914
1702573753562702000,21860
1702573753562702000,21086
1702573753562702000,3776
1702573753562702000,28695
1702573753562702000,14159
1702573753562702000,21474
1702573753562702000,19365
1702573753562702000,20306
1702573753562702000,18715
1702573753562702000,15426
1702573753562702000,13428
1702573753562702000,15707
1702573753562702000,23267
1702573753562702000,29569
1702573753562702000,18484
1702573753562702000,22504
1702573753562702000,787
1702573753562702000,10154
1702573753562702000,26834
1702573753562702000,29956
1702573753562702000,3101
1702573753562702000,21430
1702573753562702000,22131
1702573753562702000,272
1702573753562702000,27245
1702573753562702000,11695
1702573753562702000,29961
1702573753562702000,32263
1702573753562702000,20126
1702573753562702000,16406
1702573753562702000,4132
1702573753562702000,2054
1702573753562702000,10222
1702573753562702000,12931
1702573753562702000,4364
1702573753562702000,779
1702573753562702000,10991
1702573753562702000,1419
1702573753562702000,23308
1702573753562702000,22012
1702573753562702000,12416
1702573753562702000,17894
1702573753562702000,16912
1702573753562702000,22252
1702573753562702000,252
1702573753562702000,31441
1702573753562702000,20339
1702573753562702000,19611
1702573753562702000,24497
1702573753562702000,21426
1702573753562702000,18706
1702573753562702000,10555
1702573753562702000,27284
1702573753562702000,22779
1702573753562702000,11941
1702573753562702000,25210
1702573753562702000,8754
1702573753562702000,9296
1702573753562702000,8527
1702573753562702000,2748
1702573753562702000,11754
1702573753562702000,25580
1702573753562702000,26995
1702573753562702000,4008
1702573753562702000,12378
1702573753562702000,11585
1702573753562702000,3786
1702573753562702000,16871
1702573753562702000,16407
1702573753562702000,25310
1702573753562702000,14002
1702573753562702000,2600
1702573753562702000,22689
1702573753562702000,12694
1702573753562702000,15561
1702573753562702000,28520
1702573753562702000,22422
1702573753562702000,26847
1702573753562702000,14779
1702573753562702000,21104
1702573753562702000,23077
1702573753562702000,12920
1702573753562702000,27736
1702573753562702000,671
1702573753562702000,3782
1702573753562702000,27983
1702573753562702000,14570
1702573753562702000,4073
1702573753562702000,20264
1702573753562702000,12193
1702573753562702000,12997
1702573753562702000,32288
1702573753562702000,5739
1702573753562702000,13411
1702573753562702000,25631
1702573753562702000,15730
1702573753562702000,10128
1702573753562702000,14305
1702573753562702000,18466
1702573753562702000,3124
1702573753562702000,30766
1702573753562702000,1957
1702573753562702000,11072
1702573753562702000,9694
1702573753562702000,13158
1702573753562702000,18842
1702573753562702000,26055
1702573753562702000,25430
1702573753562702000,26904
1702573753562702000,15985
1702573753562702000,9397
1702573753562702000,12401
1702573753562702000,15703
1702573753562702000,836
1702573753562702000,13517
1702573753562702000,31415
1702573753562702000,11291
1702573753562702000,5753
1702573753562702000,1002
1702573753562702000,32102
1702573753562702000,13622
1702573753562702000,9194
1702573753562702000,19604
1702573753562702000,3770
1702573753562702000,1162
1702573753562702000,23618
1702573753562702000,8145
1702573753562702000,21100
1702573753562702000,27256
1702573753562702000,23466
1702573753562702000,16701
1702573753562702000,30072
1702573753562702000,14492
1702573753562702000,25510
1702573753562702000,2397
1702573753562702000,22308
1702573753562702000,22199
1702573753562702000,27705
1702573753562702000,16945
1702573753562702000,17214
1702573753562702000,9196
1702573753562702000,20560
1702573753562702000,12808
1702573753562702000,8613
1702573753562702000,30768
1702573753562702000,6494
1702573753562702000,18584
1702573753562702000,16139
1702573753562702000,23036
1702573753562702000,11843
1702573753562702000,8782
1702573753562702000,4856
1702573753562702000,15428
1702573753562702000,26994
1702573753562702000,21987
1702573753562702000,10002
1702573753562702000,22701
1702573753562702000,23123
1702573753562702000,16432
1702573753562702000,925
1702573753562702000,31227
1702573753562702000,13798
1702573753562702000,16963
1702573753562702000,17726
1702573753562702000,19144
1702573753562702000,15018
1702573753562702000,9650
1702573753562702000,16388
1702573753562702000,31868
1702573753562702000,3005
1702573753562702000,6959
1702573753562702000,21416
1702573753562702000,23161
1702573753562702000,18244
1702573753562702000,1885
1702573753562702000,21780
1702573753562702000,7574
1702573753562702000,23565
1702573753562702000,4579
1702573753562702000,12579
1702573753562702000,5071
1702573753562702000,25203
1702573753562702000,10942
1702573753562702000,11432
1702573753562702000,28731
1702573753562702000,31874
1702573753562702000,31195
1702573753562702000,26033
1702573753562702000,22334
1702573753562702000,348
1702573753562702000,27877
1702573753562702000,31245
1702573753562702000,31487
1702573753562702000,30683
1702573753562702000,22364
1702573753562702000,30475
1702573753562702000,23580
1702573753562702000,9336
1702573753562702000,22759
1702573753562702000,30341
1702573753562702000,669
1702573753562702000,11884
1702573753562702000,32235
1702573753562702000,3357
1702573753562702000,17191
1702573753562702000,8213
1702573753562702000,20060
1702573753562702000,28103
1702573753562702000,25714
1702573753562702000,18074
1702573753562702000,16083
1702573753562702000,26248
1702573753562702000,14589
1702573753562702000,13522
1702573753562702000,14305
1702573753562702000,6781
1702573753562702000,257
1702573753562702000,28002
1702573753562702000,10148
1702573753562702000,7454
1702573753562702000,10403
1702573753562702000,30758
1702573753562702000,20887
1702573753562702000,21188
1702573753562702000,13933
1702573753562702000,26323
1702573753562702000,20654
1702573753562702000,14953
1702573753562702000,32255
1702573753562702000,3290
1702573753562702000,32675
1702573753562702000,1199
1702573753562702000,27394
1702573753562702000,28303
1702573753562702000,15242
1702573753562702000,7204
1702573753562702000,30814
1702573753562702000,11146
1702573753562702000,13484
1702573753562702000,709
1702573753562702000,10157
1702573753562702000,26701
1702573753562702000,16786
1702573753562702000,10433
1702573753562702000,3311
1702573753562702000,31528
1702573753562702000,26720
1702573753562702000,8319
1702573753562702000,17023
1702573753562702000,24666
1702573753562702000,4709
1702573753562702000,21473
1702573753562702000,22854
1702573753562702000,14713
1702573753562702000,7663
1702573753562702000,7883
1702573753562702000,6446
1702573753562702000,23572
1702573753562702000,16996
1702573753562702000,29407
1702573753562702000,9689
1702573753562702000,13206
1702573753562702000,31374
1702573753562702000,26763
1702573753562702000,23444
1702573753562702000,31341
1702573753562702000,26935
1702573753562702000,24902
1702573753562702000,30854
1702573753562702000,3692
1702573753562702000,27638
1702573753562702000,7958
1702573753562702000,26157
1702573753562702000,25710
1702573753562702000,20552
1702573753562702000,30038
1702573753562702000,14092
1702573753562702000,24381
1702573753562702000,24290
1702573753562702000,30390
1702573753562702000,11421
1702573753562702000,3506
1702573753562702000,12614
1702573753562702000,17539
1702573753562702000,22925
1702573753562702000,5149
1702573753562702000,1429
1702573753562702000,25385
1702573753562702000,13352
1702573753562702000,17638
1702573753562702000,1188
1702573753562702000,14326
1702573753562702000,11539
1702573753562702000,11381
1702573753562702000,11857
1702573753562702000,5152
1702573753562702000,7737
1702573753562702000,5200
1702573753562702000,24600
1702573753562702000,28938
1702573753562702000,9735
1702573753562702000,16771
1702573753562702000,10721
1702573753562702000,16835
1702573753562702000,17116
1702573753562702000,29253
1702573753562702000,25884
1702573753562702000,32207
1702573753562702000,17083
1702573753562702000,24280
1702573753562702000,16912
1702573753562702000,18731
1702573753562702000,23364
1702573753562702000,16817
1702573753562702000,16240
1702573753562702000,23947
1702573753562702000,32226
1702573753562702000,10969
1702573753562702000,16432
1702573753562702000,6374
1702573753562702000,15429
1702573753562702000,8851
1702573753562702000,13206
1702573753562702000,21812
1702573753562702000,20755
1702573753562702000,24383
1702573753562702000,916
1702573753562702000,28023
1702573753562702000,8410
1702573753562702000,4734
1702573753562702000,15701
1702573753562702000,5112
1702573753562702000,18250
1702573753562702000,4503
1702573753562702000,10262
1702573753562702000,24019
1702573753562702000,1185
1702573753562702000,23834
1702573753562702000,15927
1702573753562702000,10165
1702573753562702000,8038
1702573753562702000,19395
1702573753562702000,15506
1702573753562702000,14309
1702573753562702000,3674
1702573753562702000,23712
1702573753562702000,15371
1702573753562702000,16769
1702573753562702000,32428
1702573753562702000,29814
1702573753562702000,2408
1702573753562702000,11531
1702573753562702000,2668
1702573753562702000,2658
1702573753562702000,12132
1702573753562702000,18980
1702573753562702000,13122
1702573753562702000,1980
1702573753562702000,26366
1702573753562702000,20118
1702573753562702000,30048
1702573753562702000,24384
1702573753562702000,25111
1702573753562702000,18072
1702573753562702000,1717
1702573753562702000,8048
1702573753562702000,9276
1702573753562702000,23118
1702573753562702000,5731
1702573753562702000,1076
1702573753562702000,24001
1702573753562702000,3216
1702573753562702000,8308
1702573753562702000,19396
1702573753562702000,32015
1702573753562702000,22252
1702573753562702000,10696
1702573753562702000,21191
1702573753562702000,27198
1702573753562702000,18158
1702573753562702000,30802
1702573753562702000,15293
1702573753562702000,8423
1702573753562702000,158
1702573753562702000,7045
1702573753562702000,9626
1702573753562702000,7219
1702573753562702000,19019
1702573753562702000,22792
1702573753562702000,13747
1702573753562702000,18744
1702573753562702000,1415
1702573753562702000,20913
1702573753562702000,30942
1702573753562702000,29574
1702573753562702000,14707
1702573753562702000,29361
1702573753562702000,24533
1702573753562702000,24572
1702573753562702000,4669
1702573753562702000,1804
1702573753562702000,23260
1702573753562702000,2529
1702573753562702000,31206
1702573753562702000,32077
1702573753562702000,22692
1702573753562702000,13872
1702573753562702000,11849
1702573753562702000,13687
1702573753562702000,11374
1702573753562702000,20786
1702573753562702000,30809
1702573753562702000,27454
1702573753562702000,8051
1702573753568991000,19026
1702573753568991000,26794
1702573753568991000,4215
1702573753568991000,12676
1702573753568991000,25134
1702573753568991000,15667
1702573753568991000,11214
1702573753568991000,19694
1702573753568991000,7914
1702573753568991000,21586
1702573753568991000,4023
1702573753568991000,29088
1702573753568991000,23241
1702573753568991000,20752
1702573753568991000,32167
1702573753568991000,7056
1702573753568991000,8446
1702573753568991000,21671
1702573753568991000,2435
1702573753568991000,26714
1702573753568991000,19647
1702573753568991000,28993
1702573753568991000,20825
1702573753568991000,16426
1702573753568991000,7836
1702573753568991000,14851
1702573753568991000,23886
1702573753568991000,1501
1702573753568991000,15375
1702573753568991000,5194
1702573753568991000,15319
1702573753568991000,4707
1702573753568991000,19796
1702573753568991000,11828
1702573753568991000,11820
1702573753568991000,32616
1702573753568991000,11642
1702573753568991000,15971
1702573753568991000,30970
1702573753569500000,1331
1702573753569500000,24763
1702573753569500000,28925
1702573753569500000,11608
1702573753569500000,28622
1702573753569500000,17673
1702573753569500000,9719
1702573753569500000,32253
1702573753569500000,28519
1702573753569500000,12521
1702573753569500000,25748
1702573753569500000,29872
1702573753569500000,18422
1702573753569500000,29828
1702573753569500000,10280
1702573753569500000,7167
1702573753569500000,9248
1702573753569500000,28923
1702573753569500000,27170
1702573753569500000,28980
1702573753569500000,3931
1702573753569500000,14844
1702573753569500000,3401
1702573753569500000,12933
1702573753569500000,23380
1702573753569500000,30099
1702573753569500000,3654
1702573753569500000,23947
1702573753569500000,29838
1702573753569500000,28226
1702573753569500000,7523
1702573753569500000,29174
1702573753569500000,27211
1702573753569500000,2899
1702573753569500000,1426
1702573753569500000,19582
1702573753569500000,11695
1702573753569500000,9069
1702573753569500000,1201
1702573753569500000,11805
1702573753569500000,19491
1702573753569500000,23910
1702573753569500000,30988
1702573753569500000,17275
1702573753569500000,10488
1702573753569500000,4952
1702573753569500000,2084
1702573753569500000,16554
1702573753569500000,31308
1702573753569500000,27639
1702573753569500000,8879
1702573753569500000,25875
1702573753569500000,3378
1702573753569500000,7713
1702573753569500000,2527
1702573753569500000,31664
1702573753569500000,5389
1702573753569500000,4791
1702573753569500000,14823
1702573753569500000,11132
1702573753569500000,2621
1702573753569500000,22700
1702573753569500000,23996
1702573753569500000,11304
1702573753569500000,23550
1702573753569500000,8027
1702573753569500000,12312
1702573753569500000,13072
1702573753569500000,31116
1702573753569500000,11038
1702573753569500000,28101
1702573753569500000,11373
1702573753569500000,30348
1702573753569500000,30748
1702573753569500000,15640
1702573753569500000,5324
1702573753569500000,20135
1702573753569500000,32610
1702573753569500000,11964
1702573753569500000,1727
1702573753569500000,3192
1702573753569500000,21046
1702573753569500000,15280
1702573753569500000,20690
1702573753569500000,22440
1702573753569500000,32679
1702573753569500000,25747
1702573753569500000,10176
1702573753569500000,11863
1702573753569500000,30825
1702573753569500000,22048
1702573753569500000,18663
1702573753569500000,19902
1702573753569500000,25824
1702573753569500000,14069
1702573753569500000,8442
1702573753569500000,3603
1702573753569500000,8571
1702573753569500000,664
1702573753569500000,19190
1702573753569500000,13741
1702573753569500000,21827
1702573753569500000,5563
1702573753569500000,31575
1702573753569500000,1897
1702573753569500000,22196
1702573753569500000,20415
1702573753569500000,11147
1702573753569500000,4172
1702573753569500000,21195
1702573753569500000,28024
1702573753569500000,6567
1702573753569500000,30826
1702573753569500000,27232
1702573753569500000,304
1702573753569500000,28761
1702573753569500000,23302
