100000
SeedRandom, Number
1702488255632,21855
1702488255632,20652
1702488255632,21155
1702488255632,31577
1702488255632,5848
1702488255632,24355
1702488255632,25312
1702488255632,31491
1702488255632,23802
1702488255632,15011
1702488255632,20207
1702488255632,8801
1702488255632,28279
1702488255632,4260
1702488255632,18879
1702488255632,26302
1702488255632,320
1702488255632,15850
1702488255632,334
1702488255632,12582
1702488255632,16640
1702488255632,19197
1702488255632,31065
1702488255632,24185
1702488255632,7913
1702488255632,3290
1702488255632,31032
1702488255632,1471
1702488255632,20148
1702488255632,15848
1702488255632,4356
1702488255632,30907
1702488255632,5347
1702488255632,9005
1702488255632,31226
1702488255632,12995
1702488255632,19018
1702488255632,4546
1702488255632,22052
1702488255632,10703
1702488255632,14541
1702488255632,26756
1702488255632,4918
1702488255632,13775
1702488255632,13675
1702488255632,21005
1702488255632,29878
1702488255632,578
1702488255632,7036
1702488255632,25315
1702488255632,2399
1702488255632,15876
1702488255632,3382
1702488255632,26606
1702488255632,4040
1702488255632,32103
1702488255632,7542
1702488255632,31024
1702488255632,3649
1702488255632,646
1702488255632,18110
1702488255632,9392
1702488255632,8701
1702488255632,24534
1702488255632,21369
1702488255632,17847
1702488255632,18807
1702488255632,10494
1702488255632,7047
1702488255632,23615
1702488255632,11790
1702488255632,9705
1702488255632,15093
1702488255632,30889
1702488255632,12530
1702488255632,15385
1702488255632,9740
1702488255632,4014
1702488255632,16196
1702488255632,574
1702488255632,16014
1702488255632,19096
1702488255632,12665
1702488255632,12807
1702488255632,20028
1702488255632,10162
1702488255632,14848
1702488255632,27704
1702488255632,2715
1702488255632,32509
1702488255632,10020
1702488255632,765
1702488255632,1528
1702488255632,16164
1702488255632,31795
1702488255632,15997
1702488255632,12714
1702488255633,30386
1702488255633,9696
1702488255633,20403
1702488255633,21911
1702488255633,32131
1702488255633,19942
1702488255633,25977
1702488255633,8442
1702488255633,21112
1702488255633,4590
1702488255633,6118
1702488255633,14435
1702488255633,367
1702488255633,8627
1702488255633,7642
1702488255633,25855
1702488255633,9587
1702488255633,2148
1702488255633,215
1702488255633,18713
1702488255633,23343
1702488255633,9546
1702488255633,17171
1702488255633,15841
1702488255633,14249
1702488255633,6058
1702488255633,11211
1702488255633,15980
1702488255633,5933
1702488255633,8685
1702488255633,11737
1702488255633,1021
1702488255633,22662
1702488255633,18430
1702488255633,7305
1702488255633,14211
1702488255633,22645
1702488255633,11508
1702488255633,8873
1702488255633,23650
1702488255633,16731
1702488255633,29681
1702488255633,12255
1702488255633,22646
1702488255633,825
1702488255633,10313
1702488255633,20544
1702488255633,15701
1702488255633,2010
1702488255633,28903
1702488255633,8733
1702488255633,14037
1702488255633,30543
1702488255633,4845
1702488255633,24096
1702488255633,17103
1702488255633,8348
1702488255633,1947
1702488255633,9624
1702488255633,5666
1702488255633,23217
1702488255633,10610
1702488255633,2834
1702488255633,21242
1702488255633,29084
1702488255633,15513
1702488255633,2345
1702488255633,29778
1702488255633,29692
1702488255633,22143
1702488255633,23455
1702488255633,4791
1702488255633,29881
1702488255633,26818
1702488255633,28332
1702488255633,26191
1702488255633,5362
1702488255633,29520
1702488255633,22677
1702488255633,10779
1702488255633,27191
1702488255633,8652
1702488255633,4481
1702488255633,17529
1702488255633,5369
1702488255633,22579
1702488255633,23945
1702488255633,22765
1702488255633,6974
1702488255633,29375
1702488255633,7438
1702488255633,10016
1702488255633,23449
1702488255633,15627
1702488255633,30543
1702488255633,23337
1702488255633,11354
1702488255633,25721
1702488255633,4922
1702488255633,13068
1702488255633,31490
1702488255633,27089
1702488255633,21123
1702488255633,7552
1702488255633,32762
1702488255633,22058
1702488255633,17140
1702488255633,13814
1702488255633,23172
1702488255633,14094
1702488255633,14852
1702488255633,16854
1702488255633,10481
1702488255633,9689
1702488255633,20138
1702488255633,4876
1702488255633,28949
1702488255633,24162
1702488255633,9587
1702488255633,29635
1702488255633,27896
1702488255633,10461
1702488255633,17107
1702488255633,32624
1702488255633,4046
1702488255633,6912
1702488255633,22456
1702488255633,3347
1702488255633,22313
1702488255633,29797
1702488255633,15461
1702488255633,3770
1702488255633,15470
1702488255633,6704
1702488255633,3454
1702488255633,2630
1702488255633,23173
1702488255633,30193
1702488255633,8031
1702488255633,3953
1702488255633,7125
1702488255633,15308
1702488255633,15282
1702488255633,20240
1702488255633,1136
1702488255633,23511
1702488255633,23873
1702488255633,14230
1702488255633,27786
1702488255633,8899
1702488255633,24072
1702488255633,15066
1702488255633,16176
1702488255633,19903
1702488255633,19343
1702488255633,8474
1702488255633,4407
1702488255633,5529
1702488255633,21879
1702488255633,3391
1702488255633,9330
1702488255633,29990
1702488255633,2642
1702488255633,5730
1702488255633,11048
1702488255633,12005
1702488255633,22200
1702488255633,6800
1702488255633,24516
1702488255633,21983
1702488255633,31383
1702488255633,11978
1702488255633,17615
1702488255633,24017
1702488255633,26826
1702488255633,20560
1702488255633,8476
1702488255633,30349
1702488255633,17645
1702488255633,15136
1702488255633,3138
1702488255633,13982
1702488255633,29552
1702488255633,2489
1702488255633,8015
1702488255633,22827
1702488255633,28651
1702488255633,548
1702488255633,7611
1702488255633,4894
1702488255633,23985
1702488255633,13365
1702488255633,10907
1702488255633,17284
1702488255633,1704
1702488255633,19727
1702488255633,24087
1702488255633,823
1702488255633,15448
1702488255633,17382
1702488255633,20254
1702488255633,22459
1702488255633,20289
1702488255633,17417
1702488255633,25945
1702488255633,3431
1702488255633,4210
1702488255633,30751
1702488255633,1885
1702488255633,31941
1702488255633,4439
1702488255633,6832
1702488255633,31012
1702488255633,16187
1702488255633,5587
1702488255633,28648
1702488255633,32446
1702488255633,5866
1702488255633,27790
1702488255633,3224
1702488255633,5956
1702488255633,3542
1702488255633,8593
1702488255633,3710
1702488255633,25614
1702488255633,4167
1702488255633,16144
1702488255633,10694
1702488255633,4133
1702488255633,1648
1702488255633,4230
1702488255633,12240
1702488255633,19451
1702488255633,12623
1702488255633,7176
1702488255633,29492
1702488255633,12634
1702488255633,20180
1702488255633,17874
1702488255633,11524
1702488255633,9115
1702488255633,18757
1702488255633,21031
1702488255633,18257
1702488255633,24
1702488255633,30177
1702488255633,14680
1702488255633,12528
1702488255633,13028
1702488255633,9924
1702488255633,546
1702488255633,7805
1702488255633,953
1702488255633,5130
1702488255633,5692
1702488255633,23713
1702488255633,12081
1702488255633,24631
1702488255633,17713
1702488255633,6033
1702488255633,8249
1702488255633,15319
1702488255633,26988
1702488255634,15319
1702488255634,24003
1702488255634,27745
1702488255634,25489
1702488255634,21589
1702488255634,188
1702488255634,14945
1702488255634,24596
1702488255634,2439
1702488255634,17982
1702488255634,2774
1702488255634,6916
1702488255634,9736
1702488255634,4614
1702488255634,10201
1702488255634,5671
1702488255634,17496
1702488255634,29992
1702488255634,31872
1702488255634,30028
1702488255634,2524
1702488255634,3329
1702488255634,18434
1702488255634,29917
1702488255634,4902
1702488255634,20078
1702488255634,3100
1702488255634,11956
1702488255634,30071
1702488255634,4411
1702488255634,15027
1702488255634,8495
1702488255634,31106
1702488255634,28639
1702488255634,26298
1702488255634,11399
1702488255634,29555
1702488255634,20326
1702488255634,31830
1702488255634,31325
1702488255634,23600
1702488255634,9134
1702488255634,17472
1702488255634,918
1702488255634,4063
1702488255634,17366
1702488255634,13932
1702488255634,10345
1702488255634,21928
1702488255634,25332
1702488255634,24552
1702488255634,3766
1702488255634,5308
1702488255634,262
1702488255634,24582
1702488255634,15002
1702488255634,23190
1702488255634,26668
1702488255634,16573
1702488255634,5440
1702488255634,5761
1702488255634,2580
1702488255634,11853
1702488255634,22010
1702488255634,11866
1702488255634,20917
1702488255634,21026
1702488255634,400
1702488255634,20631
1702488255634,15680
1702488255634,21755
1702488255634,29656
1702488255634,10120
1702488255634,21587
1702488255634,19531
1702488255634,10118
1702488255634,20957
1702488255634,20080
1702488255634,5855
1702488255634,12358
1702488255634,17513
1702488255634,32175
1702488255634,27842
1702488255634,6920
1702488255634,31013
1702488255634,20911
1702488255634,9822
1702488255634,10395
1702488255634,3960
1702488255634,1746
1702488255634,32483
1702488255634,5758
1702488255634,16821
1702488255634,21930
1702488255634,21997
1702488255634,27123
1702488255634,21478
1702488255634,13998
1702488255634,13409
1702488255634,29012
1702488255634,24520
1702488255634,3634
1702488255634,6295
1702488255634,28586
1702488255634,8726
1702488255634,21654
1702488255634,19903
1702488255634,9852
1702488255634,11530
1702488255634,3773
1702488255634,21117
1702488255634,12773
1702488255634,9250
1702488255634,10944
1702488255634,4823
1702488255634,27369
1702488255634,25888
1702488255634,5348
1702488255634,31057
1702488255634,17417
1702488255634,16980
1702488255634,6346
1702488255634,6998
1702488255634,21525
1702488255634,12829
1702488255634,25318
1702488255634,1242
1702488255634,834
1702488255634,6062
1702488255634,13874
1702488255634,26430
1702488255634,3709
1702488255634,2318
1702488255634,10788
1702488255634,12148
1702488255634,21758
1702488255634,13922
1702488255634,1245
1702488255634,18275
1702488255634,9247
1702488255634,22127
1702488255634,1443
1702488255634,1677
1702488255634,30063
1702488255634,15451
1702488255634,13201
1702488255634,5615
1702488255634,21250
1702488255634,31411
1702488255634,1165
1702488255634,19240
1702488255634,22028
1702488255634,14259
1702488255634,28795
1702488255634,16094
1702488255634,29614
1702488255634,5825
1702488255634,17584
1702488255634,8798
1702488255634,3088
1702488255634,23354
1702488255634,19370
1702488255634,6274
1702488255634,28592
1702488255634,10353
1702488255634,7422
1702488255634,5592
1702488255634,20218
1702488255634,757
1702488255634,10641
1702488255634,3072
1702488255634,18456
1702488255634,30483
1702488255634,22539
1702488255634,25686
1702488255634,1803
1702488255634,2204
1702488255634,17801
1702488255634,3538
1702488255634,11259
1702488255634,20457
1702488255634,32403
1702488255634,8748
1702488255634,27595
1702488255634,26651
1702488255634,17485
1702488255634,26179
1702488255634,7921
1702488255634,4775
1702488255634,12785
1702488255634,10687
1702488255634,12933
1702488255634,13331
1702488255634,22140
1702488255634,18933
1702488255634,12183
1702488255634,3578
1702488255634,5800
1702488255634,23564
1702488255634,19654
1702488255634,23126
1702488255634,27419
1702488255634,16990
1702488255634,15886
1702488255634,11263
1702488255634,20190
1702488255634,12577
1702488255634,14050
1702488255634,14446
1702488255634,29200
1702488255634,26183
1702488255634,21115
1702488255634,28359
1702488255634,1244
1702488255634,6306
1702488255634,22127
1702488255634,23
1702488255634,11944
1702488255634,25164
1702488255634,901
1702488255634,15577
1702488255634,1423
1702488255634,10822
1702488255634,26824
1702488255634,27584
1702488255634,6674
1702488255634,20831
1702488255634,27866
1702488255634,32176
1702488255634,27402
1702488255634,9816
1702488255634,395
1702488255634,17165
1702488255634,21985
1702488255634,25925
1702488255634,13738
1702488255634,1593
1702488255634,22274
1702488255634,17974
1702488255634,6428
1702488255634,12120
1702488255634,11918
1702488255634,24343
1702488255634,10026
1702488255634,21847
1702488255634,15697
1702488255634,23765
1702488255634,11039
1702488255634,24620
1702488255634,11764
1702488255634,22467
1702488255634,21267
1702488255634,8287
1702488255634,15988
1702488255634,18235
1702488255634,25858
1702488255634,32713
1702488255634,15827
1702488255634,22664
1702488255634,18977
1702488255634,12188
1702488255634,4621
1702488255634,11523
1702488255635,25713
1702488255635,30627
1702488255635,23117
1702488255635,17277
1702488255635,25236
1702488255635,2763
1702488255635,353
1702488255635,4317
1702488255635,1504
1702488255635,1251
1702488255635,21611
1702488255635,3082
1702488255635,3762
1702488255635,30112
1702488255635,29146
1702488255635,12556
1702488255635,17156
1702488255635,7396
1702488255635,9369
1702488255635,16238
1702488255635,17218
1702488255635,15423
1702488255635,32646
1702488255635,14310
1702488255635,8538
1702488255635,8631
1702488255635,19750
1702488255635,23864
1702488255635,28179
1702488255635,20420
1702488255635,10135
1702488255635,15447
1702488255635,12447
1702488255635,26271
1702488255635,19654
1702488255635,32717
1702488255635,31859
1702488255635,12988
1702488255635,738
1702488255635,4702
1702488255635,6486
1702488255635,1173
1702488255635,8464
1702488255635,21736
1702488255635,29112
1702488255635,13738
1702488255635,4192
1702488255635,27534
1702488255635,15174
1702488255635,32454
1702488255635,22783
1702488255635,26133
1702488255635,3515
1702488255635,899
1702488255635,4015
1702488255635,18318
1702488255635,23545
1702488255635,14096
1702488255635,14197
1702488255635,12598
1702488255635,856
1702488255635,32306
1702488255635,27537
1702488255635,13466
1702488255635,25918
1702488255635,12937
1702488255635,26035
1702488255635,4351
1702488255635,16112
1702488255635,27413
1702488255635,13420
1702488255635,24576
1702488255635,13223
1702488255635,11769
1702488255635,13795
1702488255635,30073
1702488255635,15591
1702488255635,28542
1702488255635,10953
1702488255635,30372
1702488255635,29964
1702488255635,602
1702488255635,30095
1702488255635,27778
1702488255635,28710
1702488255635,23859
1702488255635,22998
1702488255635,21885
1702488255635,5894
1702488255635,22879
1702488255635,20519
1702488255635,31307
1702488255635,14489
1702488255635,20206
1702488255635,16868
1702488255635,2581
1702488255635,17781
1702488255635,12778
1702488255635,16766
1702488255635,16857
1702488255635,27058
1702488255635,5341
1702488255635,4841
1702488255635,8973
1702488255635,30971
1702488255635,13460
1702488255635,6221
1702488255635,32133
1702488255635,24804
1702488255635,28963
1702488255635,30463
1702488255635,20630
1702488255635,5502
1702488255635,22569
1702488255635,2223
1702488255635,18300
1702488255635,11306
1702488255635,9301
1702488255635,27875
1702488255635,21753
1702488255635,6314
1702488255635,22057
1702488255635,20132
1702488255635,12863
1702488255635,16510
1702488255635,18942
1702488255635,12918
1702488255635,17680
1702488255635,22637
1702488255635,28489
1702488255635,24718
1702488255635,12580
1702488255635,16482
1702488255635,1308
1702488255635,16192
1702488255635,6347
1702488255635,20857
1702488255635,32752
1702488255635,12727
1702488255635,20691
1702488255635,21082
1702488255635,31905
1702488255635,20200
1702488255635,2988
1702488255635,1478
1702488255635,25786
1702488255635,1224
1702488255635,16330
1702488255635,1903
1702488255635,10227
1702488255635,31677
1702488255635,19787
1702488255635,27405
1702488255635,12024
1702488255635,20051
1702488255635,9946
1702488255635,20910
1702488255635,27500
1702488255635,26929
1702488255635,467
1702488255635,26957
1702488255635,10542
1702488255635,10059
1702488255635,20903
1702488255635,2727
1702488255635,1243
1702488255635,32345
1702488255635,4739
1702488255635,26954
1702488255635,11156
1702488255635,20359
1702488255635,10028
1702488255635,2543
1702488255635,18433
1702488255635,12398
1702488255635,20014
1702488255635,29449
1702488255635,16533
1702488255635,16451
1702488255635,29237
1702488255635,19358
1702488255635,11028
1702488255635,23886
1702488255635,22971
1702488255635,23638
1702488255635,6483
1702488255635,20126
1702488255635,31203
1702488255635,9938
1702488255635,9024
1702488255635,13820
1702488255635,28837
1702488255635,1854
1702488255635,21025
1702488255635,24093
1702488255635,27180
1702488255635,5162
1702488255635,20769
1702488255635,14620
1702488255635,30076
1702488255635,12437
1702488255635,1800
1702488255635,8999
1702488255635,3160
1702488255635,1099
1702488255635,32074
1702488255635,15736
1702488255635,21091
1702488255635,20082
1702488255635,14403
1702488255635,30086
1702488255635,20357
1702488255635,18015
1702488255635,25793
1702488255635,3197
1702488255635,10640
1702488255635,32430
1702488255635,32451
1702488255635,13036
1702488255635,8484
1702488255635,32401
1702488255635,21888
1702488255635,3262
1702488255635,21968
1702488255635,1384
1702488255635,4267
1702488255635,12652
1702488255635,5497
1702488255635,11410
1702488255635,6902
1702488255635,31857
1702488255635,15104
1702488255635,23427
1702488255635,5589
1702488255635,16893
1702488255635,24607
1702488255635,16919
1702488255635,14980
1702488255635,15341
1702488255635,26260
1702488255635,19750
1702488255635,19531
1702488255635,17147
1702488255635,7298
1702488255635,18777
1702488255635,1
1702488255635,10290
1702488255635,20
1702488255635,10300
1702488255635,31951
1702488255635,17062
1702488255635,26211
1702488255635,7060
1702488255635,23094
1702488255635,1377
1702488255635,2458
1702488255635,31474
1702488255635,16211
1702488255635,12704
1702488255635,16984
1702488255635,10120
1702488255636,1890
1702488255636,31040
1702488255636,28757
1702488255636,25148
1702488255636,3970
1702488255636,9587
1702488255636,22089
1702488255636,18427
1702488255636,4535
1702488255636,5559
1702488255636,27913
1702488255636,26704
1702488255636,12597
1702488255636,11017
1702488255636,29171
1702488255636,10805
1702488255636,7132
1702488255636,29525
1702488255636,13453
1702488255636,29481
1702488255636,25855
1702488255636,10546
1702488255636,26473
1702488255636,17538
1702488255636,32105
1702488255636,23500
1702488255636,30796
1702488255636,17157
1702488255636,27810
1702488255636,21281
1702488255636,13198
1702488255636,23732
1702488255636,12142
1702488255636,1137
1702488255636,14020
1702488255636,231
1702488255636,24471
1702488255636,10991
1702488255636,30365
1702488255636,7838
1702488255636,2284
1702488255636,22717
1702488255636,23562
1702488255636,23830
1702488255636,20362
1702488255636,5143
1702488255636,15522
1702488255636,17050
1702488255636,19290
1702488255636,21711
1702488255636,12868
1702488255636,15772
1702488255636,15579
1702488255636,30201
1702488255636,5630
1702488255636,17412
1702488255636,32546
1702488255636,28647
1702488255636,8749
1702488255636,31944
1702488255636,23327
1702488255636,28248
1702488255636,32742
1702488255636,10173
1702488255636,8225
1702488255636,5868
1702488255636,17301
1702488255636,14253
1702488255636,9628
1702488255636,5083
1702488255636,7396
1702488255636,21161
1702488255636,6699
1702488255636,14055
1702488255636,15839
1702488255636,11424
1702488255636,17361
1702488255636,18575
1702488255636,15701
1702488255636,28721
1702488255636,5508
1702488255636,22406
1702488255636,30849
1702488255636,10686
1702488255636,15852
1702488255636,7267
1702488255636,14313
1702488255636,26818
1702488255636,4968
1702488255636,17818
1702488255636,7047
1702488255636,2916
1702488255636,338
1702488255636,16299
1702488255636,4647
1702488255636,26700
1702488255636,23172
1702488255636,19865
1702488255636,24592
1702488255636,19125
1702488255636,13594
1702488255636,1438
1702488255636,30950
1702488255636,29891
1702488255636,13178
1702488255636,1565
1702488255636,12495
1702488255636,7191
1702488255636,24210
1702488255636,30424
1702488255636,2261
1702488255636,5282
1702488255636,30049
1702488255636,10851
1702488255636,6796
1702488255636,7606
1702488255636,21945
1702488255636,29657
1702488255636,26356
1702488255636,1379
1702488255636,25155
1702488255636,1229
1702488255636,3232
1702488255636,5632
1702488255636,2499
1702488255636,26499
1702488255636,10520
1702488255636,520
1702488255636,21405
1702488255636,26976
1702488255636,27005
1702488255636,16936
1702488255636,5529
1702488255636,2464
1702488255636,3691
1702488255636,6549
1702488255636,14051
1702488255636,16455
1702488255636,26403
1702488255636,13475
1702488255636,9302
1702488255636,12634
1702488255636,2026
1702488255636,5524
1702488255636,23033
1702488255636,8270
1702488255636,16300
1702488255636,17325
1702488255636,9674
1702488255636,14273
1702488255636,4325
1702488255636,28816
1702488255636,1979
1702488255636,31080
1702488255636,12738
1702488255636,1989
1702488255636,21243
1702488255636,27209
1702488255636,22403
1702488255636,23706
1702488255636,29814
1702488255636,20266
1702488255636,20771
1702488255636,27181
1702488255636,671
1702488255636,3401
1702488255636,13627
1702488255636,22983
1702488255636,31341
1702488255636,845
1702488255636,10020
1702488255636,17259
1702488255636,19875
1702488255636,28285
1702488255636,30555
1702488255636,23727
1702488255636,9813
1702488255636,12336
1702488255636,9002
1702488255636,2507
1702488255636,936
1702488255636,1924
1702488255636,30597
1702488255636,1264
1702488255636,5081
1702488255636,4947
1702488255636,23347
1702488255636,4059
1702488255636,28545
1702488255636,12387
1702488255636,1070
1702488255636,25513
1702488255636,6679
1702488255636,2013
1702488255636,7243
1702488255636,21229
1702488255636,27574
1702488255636,25089
1702488255636,6429
1702488255636,20992
1702488255636,18464
1702488255636,4375
1702488255636,19223
1702488255636,22936
1702488255636,18180
1702488255636,2217
1702488255636,26610
1702488255636,22428
1702488255636,12668
1702488255636,29935
1702488255636,5198
1702488255636,8759
1702488255636,30938
1702488255636,26251
1702488255636,12444
1702488255636,8492
1702488255636,2724
1702488255636,26231
1702488255636,27963
1702488255636,8553
1702488255636,9693
1702488255636,1595
1702488255636,27105
1702488255636,1758
1702488255636,5510
1702488255636,16483
1702488255636,25661
1702488255636,20623
1702488255636,29797
1702488255636,15664
1702488255636,14811
1702488255636,8936
1702488255636,24069
1702488255636,20366
1702488255636,16711
1702488255636,19537
1702488255636,12542
1702488255636,15942
1702488255636,15989
1702488255636,30723
1702488255636,18038
1702488255636,11637
1702488255636,30304
1702488255636,794
1702488255636,17128
1702488255636,15421
1702488255636,9714
1702488255636,10219
1702488255636,25637
1702488255636,10938
1702488255636,24612
1702488255636,29591
1702488255636,28824
1702488255636,7223
1702488255636,5990
1702488255636,14817
1702488255636,11213
1702488255636,18850
1702488255636,22081
1702488255636,31548
1702488255636,29749
1702488255636,14398
1702488255636,27451
1702488255636,28968
1702488255636,28195
1702488255636,18584
1702488255636,3067
1702488255636,13503
1702488255636,24603
1702488255636,12732
1702488255636,13229
1702488255636,13195
1702488255636,9292
1702488255636,15528
1702488255636,16552
1702488255636,26267
1702488255636,21339
1702488255636,21505
1702488255636,5454
1702488255636,32726
1702488255636,3170
1702488255636,15365
1702488255636,16436
1702488255636,399
1702488255636,32313
1702488255636,1729
1702488255636,28548
1702488255636,29785
1702488255636,5620
1702488255636,6276
1702488255636,13215
1702488255636,12060
1702488255636,30380
1702488255636,20627
1702488255636,21766
1702488255636,25960
1702488255636,7811
1702488255636,10782
1702488255636,16762
1702488255636,28682
1702488255636,23778
1702488255636,26995
1702488255636,21602
1702488255636,989
1702488255636,32261
1702488255636,10610
1702488255636,32366
1702488255636,19171
1702488255636,20410
1702488255636,23873
1702488255636,4218
1702488255636,5012
1702488255636,25445
1702488255636,6721
1702488255636,11701
1702488255636,2678
1702488255636,12616
1702488255636,15936
1702488255636,10498
1702488255636,12782
1702488255636,257
1702488255636,17904
1702488255636,20894
1702488255636,3158
1702488255636,15188
1702488255636,26519
1702488255636,29443
1702488255636,11343
1702488255636,2347
1702488255636,17929
1702488255636,3085
1702488255636,8025
1702488255636,25563
1702488255636,20436
1702488255636,348
1702488255636,26273
1702488255636,31401
1702488255636,7866
1702488255636,20217
1702488255636,29209
1702488255636,4493
1702488255636,27492
1702488255636,32060
1702488255636,20942
1702488255636,15670
1702488255636,26964
1702488255636,23789
1702488255636,4471
1702488255636,8269
1702488255636,7964
1702488255636,20137
1702488255636,29257
1702488255636,3582
1702488255636,3789
1702488255636,6535
1702488255636,30483
1702488255636,13749
1702488255636,17075
1702488255636,5372
1702488255636,30342
1702488255636,15397
1702488255636,4671
1702488255636,10748
1702488255636,10196
1702488255636,25999
1702488255636,13125
1702488255636,28514
1702488255636,23934
1702488255636,13633
1702488255636,27496
1702488255636,26002
1702488255636,25190
1702488255636,9821
1702488255636,30162
1702488255636,5469
1702488255636,11564
1702488255636,25051
1702488255636,28968
1702488255636,5669
1702488255636,23991
1702488255636,5585
1702488255636,27068
1702488255636,16193
1702488255636,14610
1702488255636,20978
1702488255636,21509
1702488255636,2210
1702488255636,6010
1702488255636,3413
1702488255636,2893
1702488255638,24247
1702488255638,30901
1702488255638,14713
1702488255638,10410
1702488255638,28047
1702488255638,12965
1702488255638,1669
1702488255638,17967
1702488255638,10046
1702488255638,28188
1702488255638,15572
1702488255638,611
1702488255638,2433
1702488255638,26098
1702488255638,20400
1702488255638,22514
1702488255638,26277
1702488255638,7253
1702488255638,3422
1702488255638,7587
1702488255638,13732
1702488255638,31329
1702488255638,4188
1702488255638,17034
1702488255638,11666
1702488255638,3568
1702488255638,21990
1702488255638,6783
1702488255638,12343
1702488255638,22964
1702488255638,7614
1702488255638,20175
1702488255638,18430
1702488255638,27523
1702488255638,30509
1702488255638,18225
1702488255638,15630
1702488255638,11505
1702488255638,8005
1702488255638,7931
1702488255638,1462
1702488255638,8740
1702488255638,5226
1702488255638,31381
1702488255638,5646
1702488255638,2788
1702488255638,785
1702488255638,20782
1702488255638,21211
1702488255638,6642
1702488255638,28614
1702488255638,32431
1702488255638,11188
1702488255638,13979
1702488255638,17012
1702488255638,12781
1702488255638,8291
1702488255638,31884
1702488255638,5857
1702488255638,2851
1702488255638,13710
1702488255638,28136
1702488255638,30328
1702488255638,32415
1702488255638,7319
1702488255638,2968
1702488255638,24395
1702488255638,20411
1702488255638,4800
1702488255638,18403
1702488255638,15448
1702488255638,14351
1702488255638,15251
1702488255638,1854
1702488255638,13067
1702488255638,3813
1702488255638,31361
1702488255638,9061
1702488255638,27141
1702488255638,1261
1702488255638,4041
1702488255638,9386
1702488255638,11548
1702488255638,18483
1702488255638,31899
1702488255638,9613
1702488255638,4771
1702488255638,9293
1702488255638,29309
1702488255638,5262
1702488255638,1515
1702488255638,29401
1702488255638,20975
1702488255638,18495
1702488255638,23305
1702488255638,28711
1702488255638,31818
1702488255638,6557
1702488255638,20442
1702488255638,18482
1702488255638,31982
1702488255638,30880
1702488255638,7749
1702488255638,28629
1702488255638,19868
1702488255638,12049
1702488255638,960
1702488255638,7739
1702488255638,14881
1702488255638,17820
1702488255638,25110
1702488255638,31384
1702488255638,10037
1702488255638,16166
1702488255638,23911
1702488255638,21014
1702488255638,16546
1702488255638,7777
1702488255638,7024
1702488255638,27155
1702488255638,21161
1702488255638,27037
1702488255638,2060
1702488255638,17033
1702488255638,21153
1702488255638,8417
1702488255638,17147
1702488255638,23757
1702488255638,23265
1702488255638,23098
1702488255638,6883
1702488255638,23165
1702488255638,7648
1702488255638,30803
1702488255638,14740
1702488255638,2227
1702488255638,5275
1702488255638,12102
1702488255638,26000
1702488255638,11135
1702488255638,27703
1702488255638,19378
1702488255638,31947
1702488255638,7573
1702488255638,30440
1702488255638,28686
1702488255638,3247
1702488255638,6210
1702488255638,9233
1702488255638,15420
1702488255638,11107
1702488255638,14245
1702488255638,17325
1702488255638,4961
1702488255638,30285
1702488255638,3867
1702488255638,6381
1702488255638,29685
1702488255638,22998
1702488255638,25083
1702488255638,34
1702488255638,5654
1702488255638,1645
1702488255638,21636
1702488255638,11230
1702488255638,17442
1702488255638,14030
1702488255638,10515
1702488255638,15702
1702488255638,8580
1702488255638,11140
1702488255638,23961
1702488255638,15371
1702488255638,21454
1702488255638,32684
1702488255638,15693
1702488255638,12458
1702488255638,16905
1702488255638,15101
1702488255638,15006
1702488255638,26416
1702488255638,24136
1702488255638,17669
1702488255638,9580
1702488255638,7249
1702488255638,11652
1702488255638,7605
1702488255638,4471
1702488255638,6683
1702488255638,419
1702488255638,32544
1702488255638,280
1702488255638,2007
1702488255638,6618
1702488255638,19584
1702488255638,10287
1702488255638,28976
1702488255638,7477
1702488255638,29306
1702488255638,23388
1702488255638,18583
1702488255638,9076
1702488255638,7331
1702488255638,32626
1702488255638,26853
1702488255638,16409
1702488255638,25666
1702488255638,3368
1702488255639,23106
1702488255639,17343
1702488255639,23640
1702488255639,32018
1702488255639,24134
1702488255639,10157
1702488255639,7901
1702488255639,12240
1702488255639,1887
1702488255639,22443
1702488255639,16205
1702488255639,9862
1702488255639,24435
1702488255639,19989
1702488255639,18019
1702488255639,8076
1702488255639,25030
1702488255639,13869
1702488255639,6948
1702488255639,27494
1702488255639,19485
1702488255639,2229
1702488255639,32032
1702488255639,3574
1702488255639,2852
1702488255639,22206
1702488255639,29685
1702488255639,32752
1702488255639,17933
1702488255639,14011
1702488255639,22548
1702488255639,9359
1702488255639,19834
1702488255639,2009
1702488255639,22728
1702488255639,18310
1702488255639,29085
1702488255639,32659
1702488255639,9076
1702488255639,14138
1702488255639,925
1702488255639,13696
1702488255639,4124
1702488255639,20270
1702488255639,1596
1702488255639,8560
1702488255639,30502
1702488255639,1726
1702488255639,20920
1702488255639,16312
1702488255639,5218
1702488255639,22545
1702488255639,12014
1702488255639,20426
1702488255639,6985
1702488255639,4937
1702488255639,11717
1702488255639,24841
1702488255639,24706
1702488255639,29180
1702488255639,15050
1702488255639,8667
1702488255639,15531
1702488255639,32488
1702488255639,14360
1702488255639,9471
1702488255639,3157
1702488255639,9698
1702488255639,7547
1702488255639,4385
1702488255639,29008
1702488255639,16
1702488255639,25557
1702488255639,28331
1702488255639,14634
1702488255639,12376
1702488255639,16320
